code,ident,latitude_deg,longitude_deg,time_zone
BJJ,KBJJ,40.8,-81.933334,UTC-4
BKD,KBKD,32.7183179,-98.8921334,UTC-5
BKE,KBKE,44.838333,-117.81,UTC-7
BFK,KBKF,39.733334,-104.86667,UTC-6
BKL,KBKL,41.5188169,-81.68113241,UTC-4
BKT,KBKT,37.066666,-78,UTC-4
BKW,KBKW,37.7945921,-81.12226647,UTC-4
BKX,KBKX,44.303333,-96.81111,UTC-5
BLF,KBLF,37.295834,-81.20805,UTC-4
BLH,KBLH,33.6206368,-114.7191041,UTC-7
BLI,KBLI,48.79368955,-122.5359569,UTC-7
BLM,KBLM,40.183334,-74.01667,UTC-4
BLU,KBLU,39.2743038,-120.7095718,UTC-7
BLV,KBLV,38.65178,-89.85183,UTC-5
BMC,KBMC,41.5347533,-112.0604949,UTC-6
BMG,KBMG,39.14,-86.61472,UTC-4
BMI,KBMI,40.4733557,-88.91480265,UTC-5
BML,KBML,44.57479855,-71.17547495,UTC-4
BMT,KBMT,30.083332,-94.1,UTC-5
BNA,KBNA,36.11958985,-86.68308703,UTC-5
BNG,KBNG,33.9231279,-116.85053,UTC-7
BNL,KBNL,33.2604761,-81.383034,UTC-4
BNO,KBNO,43.5914,-118.9554,UTC-7
BNW,KBNW,42.066666,-93.88333,UTC-5
BOI,KBOI,43.569263,-116.22193,UTC-6
BOK,KBOK,42.05,-124.28333,UTC-7
BOS,KBOS,42.3629737,-71.01350668,UTC-4
BOW,KBOW,27.9,-81.833336,UTC-4
BPI,KBPI,42.533333,-110.11667,UTC-6
WMH,KBPK,36.333332,-92.38333,UTC-5
BPT,KBPT,29.950832,-94.02,UTC-5
BQK,KBQK,31.166668,-81.48333,UTC-4
BRD,KBRD,46.40507465,-94.12827993,UTC-5
BRL,KBRL,40.78611,-91.12334,UTC-5
BRO,KBRO,25.90889,-97.42333,UTC-5
BRY,KBRY,37.81677845,-85.49825864,UTC-4
BTF,KBTF,40.88333,-111.88333,UTC-6
BTL,KBTL,42.37278,-85.26481,UTC-4
BTM,KBTM,45.95111,-112.49389,UTC-6
TTO,KBTN,45.81380745,-97.74395892,UTC-5
BTP,KBTP,40.85,-79.916664,UTC-4
BTR,KBTR,30.5319743,-91.15037754,UTC-5
BTV,KBTV,44.4728965,-73.15146311,UTC-4
BTY,KBTY,36.9,-116.76667,UTC-7
BUB,KBUB,41.783333,-99.13333,UTC-5
BUF,KBUF,42.9402016,-78.7307523,UTC-4
BUM,KBUM,38.266666,-94.333336,UTC-5
BUR,KBUR,34.2031703,-118.3591724,UTC-7
BFP,KBVI,40.766666,-80.4,UTC-4
BVO,KBVO,36.7671135,-96.00918689,UTC-5
MVW,KBVS,48.416668,-122.333336,UTC-7
BLD,KBVU,35.983334,-114.833336,UTC-7
BVX,KBVX,35.766666,-91.65,UTC-5
BVY,KBVY,42.55,-70.88333,UTC-4
BWC,KBWC,32.990829649999995,-115.513929,UTC-7
BWD,KBWD,31.7932137,-98.956078,UTC-5
BWG,KBWG,36.962223,-86.42222,UTC-5
BWI,KBWI,39.179527,-76.66894,UTC-4
WAH,KBWP,46.24535035,-96.60699724,UTC-5
BWM,KBWW,46.183334,-103.4,UTC-6
BXA,KBXA,30.933332,-89.88333,UTC-5
BXK,KBXK,33.36667,-112.583336,UTC-7
NHZ,KBXM,43.916668,-69.96667,UTC-4
BYG,KBYG,44.35,-106.7,UTC-6
BYH,KBYH,35.964444,-89.943889,UTC-5
BYI,KBYI,42.54139,-113.77417,UTC-6
BYS,KBYS,35.266666,-116.566666,UTC-7
BBC,KBYY,28.983334,-95.96667,UTC-5
BZN,KBZN,45.78359005,-111.1569796,UTC-6
CAD,KCAD,44.27409395,-85.42711008,UTC-4
CAE,KCAE,33.93886305,-81.11397151,UTC-4
CIG,KCAG,40.4941717,-107.5241201,UTC-6
CAK,KCAK,40.9152061,-81.43992419,UTC-4
CAO,KCAO,36.45,-103.183334,UTC-6
CAR,KCAR,46.86667,-68.01667,UTC-4
CBE,KCBE,39.6163954,-78.76221482,UTC-4
CBF,KCBF,41.266666,-95.86667,UTC-5
CBK,KCBK,39.4,-101.05,UTC-5
CBM,KCBM,33.5,-88.416664,UTC-5
KCC,KCC,55.983334,-132.83333,UTC-8
CCB,KCCB,34.11242505,-117.6853958,UTC-7
CCR,KCCR,37.98926635,-122.0559381,UTC-7
CCY,KCCY,43.066666,-92.683334,UTC-5
LLX,KCDA,44.5,-72.01667,UTC-4
CDC,KCDC,37.7003,-113.0986,UTC-6
CDH,KCDH,33.583332,-92.833336,UTC-5
CDN,KCDN,34.2836534,-80.5654423,UTC-4
CDR,KCDR,42.83845375,-103.0960598,UTC-6
CDS,KCDS,37.416668,-100.21667,UTC-5
CDW,KCDW,40.833332,-74.26667,UTC-4
CEA,KCEA,37.7,-97.333336,UTC-5
CEC,KCEC,41.7814506,-124.2380711,UTC-7
CEF,KCEF,42.183376,-72.55383,UTC-4
CEU,KCEU,34.683334,-82.833336,UTC-4
CEV,KCEV,39.65,-85.13333,UTC-4
CEW,KCEW,30.7800302,-86.52231697,UTC-5
CEY,KCEY,36.61667,-88.316666,UTC-5
CEZ,KCEZ,37.3043669,-108.6276045,UTC-6
CFD,KCFD,30.666668,-96.36667,UTC-5
TZC,KCFS,43.4586785,-83.4451618,UTC-4
CFT,KCFT,33.05,-109.3,UTC-7
CFV,KCFV,37.033333,-95.61667,UTC-5
CGE,KCGE,38.566666,-76.083336,UTC-4
CGF,KCGF,41.56406585,-81.48889341,UTC-4
CGI,KCGI,37.22471585,-89.56800318,UTC-5
CGS,KCGS,33.666668,-84.45,UTC-4
CGZ,KCGZ,32.88333,-111.75,UTC-7
CHA,KCHA,35.032383550000006,-85.20167789,UTC-4
CHK,KCHK,35.05,-97.96667,UTC-5
CHO,KCHO,38.1410056,-78.45246606,UTC-4
CHS,KCHS,32.89929845,-80.03946503,UTC-4
CIC,KCIC,39.79397155,-121.8547755,UTC-7
CID,KCID,41.889423,-91.7003,UTC-5
CIN,KCIN,42.066666,-94.86667,UTC-5
CIR,KCIR,37,-89.183334,UTC-5
CIU,KCIU,46.5,-84.35,UTC-4
CKA,KCKA,36.75,-98.35,UTC-5
CKB,KCKB,39.295555,-80.22945,UTC-4
GRM,KCKC,46.666668,-85.98333,UTC-5
CKM,KCKM,34.2,-90.583336,UTC-5
CKN,KCKN,47.783333,-96.61667,UTC-5
CKV,KCKV,36.6195673,-87.41516535,UTC-5
KCL,KCL,56.308334,-158.53194,UTC-8
CLE,KCLE,41.406618550000005,-81.85120214,UTC-4
CLI,KCLI,42.566666,-88.86667,UTC-5
CLK,KCLK,35.538055,-98.9325,UTC-5
CLL,KCLL,30.58822845,-96.36411164,UTC-5
CLM,KCLM,48.121883,-123.49511,UTC-7
CLR,KCLR,33.12804795,-115.5234093,UTC-7
CLS,KCLS,46.67389,-122.98111,UTC-7
CLT,KCLT,35.21074145,-80.94574352,UTC-4
CLW,KCLW,27.976667,-82.75861,UTC-4
CMH,KCMH,39.99705605,-82.89304061,UTC-4
CMI,KCMI,40.0383172,-88.27156685,UTC-5
CMX,KCMX,47.16827015,-88.4865113,UTC-4
CMY,KCMY,44.03347,-90.77897,UTC-5
KCN,KCN,53.4,-167.55,UTC-8
CNH,KCNH,43.38333,-72.333336,UTC-4
CNK,KCNK,39.548009,-97.6535883,UTC-5
CNM,KCNM,32.33739365,-104.2624049,UTC-6
CNO,KCNO,33.973959300000004,-117.6347929,UTC-7
CNU,KCNU,37.683334,-95.45,UTC-5
CNW,KCNW,31.916668,-97.13333,UTC-5
CNY,KCNY,38.7584059,-109.748812,UTC-6
COD,KCOD,44.520751950000005,-109.0218534,UTC-6
COE,KCOE,47.683334,-116.76667,UTC-7
COF,KCOF,28.35,-80.73333,UTC-4
COI,KCOI,28.316668,-80.6,UTC-4
COM,KCOM,31.833332,-99.433334,UTC-5
CON,KCON,43.2,-71.53333,UTC-4
COS,KCOS,38.8004299,-104.7032771,UTC-6
COT,KCOT,28.4585165,-99.22114405,UTC-5
COU,KCOU,38.8168307,-92.2198931,UTC-5
CPM,KCPM,33.894444,-118.24778,UTC-7
CPR,KCPR,42.9054165,-106.4645264,UTC-6
CPS,KCPS,38.56948535,-90.15194783,UTC-5
HCW,KCQW,34.7,-79.88333,UTC-4
KCR,KCR,63.5673168,-156.0038862,UTC-8
CRE,KCRE,33.8112835,-78.7233511,UTC-4
CRG,KCRG,30.5,-81.666664,UTC-4
CRP,KCRP,27.7702374,-97.50657535,UTC-5
CLD,KCRQ,33.12754605000001,-117.2814001,UTC-7
CRS,KCRS,32.1,-96.46667,UTC-5
CRT,KCRT,33.13333,-91.96667,UTC-5
CRW,KCRW,38.37294755,-81.59421973,UTC-4
CRX,KCRX,34.9150009,-88.6035004,UTC-5
CSG,KCSG,32.466667,-84.98333,UTC-4
CSM,KCSM,35.539165,-96.933334,UTC-5
CSQ,KCSQ,41.066666,-94.36667,UTC-5
CSV,KCSV,35.95111,-85.084724,UTC-5
CTB,KCTB,48.63333,-112.333336,UTC-6
CTY,KCTY,29.63640735,-83.10488329,UTC-4
CTZ,KCTZ,34.9758159,-78.3636912,UTC-4
CUB,KCUB,33.936943,-81.11528,UTC-4
CUH,KCUH,35.983334,-96.76667,UTC-5
CVG,KCVG,39.0555,-84.66145,UTC-4
HLI,KCVH,36.85,-121.4,UTC-7
CKK,KCVK,36.5,-91.86667,UTC-5
CVN,KCVN,34.42584135,-103.0797077,UTC-6
CVO,KCVO,44.63333,-123.11667,UTC-7
CVS,KCVS,34.382445,-103.320967,UTC-6
CWA,KCWA,44.7727172,-89.66716494,UTC-5
KIP,KCWC,33.9,-98.5,UTC-5
CWF,KCWF,30.305918,-93.23189,UTC-5
CWI,KCWI,41.829445,-90.33195,UTC-5
CXL,KCXL,32.666668,-115.51667,UTC-7
CXO,KCXO,30.316668,-95.45,UTC-5
CSN,KCXP,39.19450805,-119.7402154,UTC-7
HAR,KCXY,40.21611,-76.85222,UTC-4
CYS,KCYS,41.1528709,-104.819273,UTC-6
CZK,KCZK,45.666668,-121.9,UTC-7
CZT,KCZT,28.523977,-99.831245,UTC-5
DAA,KDAA,37.5,-78.75,UTC-4
DAB,KDAB,29.1816439,-81.05426943,UTC-4
DAG,KDAG,34.25,-117.333336,UTC-7
DAL,KDAL,32.8450229,-96.8498413,UTC-5
DAN,KDAN,36.573055,-79.335,UTC-4
DAY,KDAY,39.9053187,-84.22024542,UTC-4
DBN,KDBN,32.561943,-82.986115,UTC-4
DBQ,KDBQ,42.41,-90.71083,UTC-5
DCA,KDCA,38.853436,-77.04346,UTC-4
DCU,KDCU,34.6,-86.98333,UTC-5
DDC,KDDC,37.7611827,-99.9657378,UTC-5
DEC,KDEC,39.83349835,-88.86199101,UTC-5
DEH,KDEH,43.3,-91.8,UTC-5
DEN,KDEN,39.8606676,-104.6853673,UTC-6
DET,KDET,42.4112358,-83.00852132,UTC-4
DFI,KDFI,41.283333,-84.36667,UTC-4
DFW,KDFW,32.89651945,-97.04652205,UTC-5
DGL,KDGL,31.35,-109.566666,UTC-7
DGW,KDGW,42.75,-105.4,UTC-6
DHN,KDHN,31.32003875,-85.44995912,UTC-5
DHT,KDHT,36.066666,-102.51667,UTC-5
DIK,KDIK,46.833332,-102.9,UTC-6
DKK,KDKK,42.483334,-79.333336,UTC-4
DLL,KDLC,34.416668,-79.36667,UTC-4
DLF,KDLF,29.366667,-100.9,UTC-5
DLH,KDLH,46.84183845,-92.20329685,UTC-5
DLN,KDLN,45.216667,-112.63333,UTC-6
DLS,KDLS,45.6,-121.166664,UTC-7
DMA,KDMA,32.17079565,-110.8699024,UTC-7
DMN,KDMN,32.2623094,-107.7205839,UTC-6
DMO,KDMO,38.709028450000005,-93.17533283,UTC-5
DNL,KDNL,33.466667,-81.96667,UTC-4
DNN,KDNN,34.766666,-84.96667,UTC-4
DNS,KDNS,42.016666,-95.35,UTC-5
DNV,KDNV,40.2003859,-87.59618326,UTC-5
DOV,KDOV,39.1283048,-75.46791932,UTC-4
DPA,KDPA,41.90513465,-88.25218333,UTC-5
DPG,KDPG,40.233334,-112.75,UTC-6
DRA,KDRA,36.666668,-115.96667,UTC-7
DRI,KDRI,30.85,-93.28333,UTC-5
DRE,KDRM,46.0096005,-83.7414303,UTC-4
DRO,KDRO,37.15284235,-107.7586059,UTC-6
DRT,KDRT,29.333332,-100.97833,UTC-5
DRU,KDRU,46.666668,-113.15,UTC-6
DSM,KDSM,41.534256,-93.65927182,UTC-5
DSV,KDSV,42.5670515,-77.7157342,UTC-4
DTA,KDTA,39.38333,-112.5,UTC-6
DTL,KDTL,46.82639,-95.88611,UTC-5
DTN,KDTN,32.54041615,-93.74500728,UTC-5
DSI,KDTS,30.383333,-86.5,UTC-5
DTW,KDTW,42.2056991,-83.35297538,UTC-4
DUA,KDUA,33.983334,-96.416664,UTC-5
DUC,KDUC,34.4720262,-97.960035,UTC-5
DUG,KDUG,31.46388645,-109.6048261,UTC-7
DUJ,KDUJ,41.178333,-78.89889,UTC-4
DVL,KDVL,48.1138202,-98.9072037,UTC-5
DVN,KDVN,41.60892285,-90.58936778,UTC-5
NOT,KDVO,38.146632,-122.5483341,UTC-7
NSL,KDVP,43.984017300000005,-95.7824693,UTC-5
DVT,KDVT,33.68916925,-112.0798043,UTC-7
DWH,KDWH,29.75,-95.416664,UTC-5
DXR,KDXR,41.3721531,-73.48139627,UTC-4
DYL,KDYL,40.3332001,-75.1227001,UTC-4
DYS,KDYS,32.466667,-99.71667,UTC-5
EAN,KEAN,42.05,-104.96667,UTC-6
EAR,KEAR,40.7266522,-99.0016625,UTC-5
EAT,KEAT,47.399723,-120.20778,UTC-7
EAU,KEAU,44.8689683,-91.48550075,UTC-5
KEB,KEB,59.35235445,-151.924672,UTC-8
EBS,KEBS,42.466667,-93.816666,UTC-5
ECG,KECG,36.2605734,-76.17204984,UTC-4
ECP,KECP,30.357803,-85.79892,UTC-5
ECS,KECS,43.833332,-104.183334,UTC-6
EDC,KEDC,30.3974931,-97.5663935,UTC-5
EDE,KEDE,36.066666,-76.65,UTC-4
ETS,KEDN,31.316668,-85.85,UTC-5
EDW,KEDW,35,-117.916664,UTC-7
EED,KEED,34.85,-114.61667,UTC-7
EEN,KEEN,42.8946227,-72.26985656,UTC-4
EFD,KEFD,29.6,-95.15,UTC-5
EFK,KEFK,44.889442,-72.23,UTC-4
EFW,KEFW,42.016666,-94.38333,UTC-5
EGE,KEGE,39.63988,-106.91347,UTC-6
EGI,KEGI,30.483334,-86.5,UTC-5
EGV,KEGV,45.92917,-89.26583,UTC-5
KEK,KEK,59.3532975,-157.4736499,UTC-8
EKA,KEKA,40.8034696,-124.1148247,UTC-7
EKI,KEKM,41.72222,-85.992226,UTC-4
EKN,KEKN,38.889442,-79.85778,UTC-4
EKO,KEKO,40.82550195,-115.7880111,UTC-7
EKX,KEKX,37.68889,-85.92778,UTC-4
ELA,KELA,29.5994056,-96.3224655,UTC-5
ELD,KELD,33.21626425,-92.8120756,UTC-5
ELK,KELK,35.416668,-99.416664,UTC-5
ELM,KELM,42.1608441,-76.89199038,UTC-4
ELN,KELN,46.983334,-120.566666,UTC-7
LYU,KELO,47.82389,-91.82917,UTC-5
ELP,KELP,31.8092748,-106.3666426,UTC-6
ELY,KELY,39.301945,-114.84194,UTC-7
ELZ,KELZ,42.11667,-77.95,UTC-4
EMM,KEMM,41.783333,-110.55,UTC-6
EMP,KEMP,38.3294305,-96.19042974,UTC-5
EMT,KEMT,34.083332,-118.03333,UTC-7
END,KEND,36.4,-97.88333,UTC-5
ENL,KENL,38.516666,-89.13333,UTC-5
ENV,KENV,40.7181504,-114.0268535,UTC-6
ENW,KENW,42.583332,-87.816666,UTC-5
EOK,KEOK,40.459676,-91.42688363,UTC-5
EPH,KEPH,47.3063398,-119.51545,UTC-7
EDK,KEQA,37.816666,-96.86667,UTC-5
ERI,KERI,42.0847174,-80.17440312,UTC-4
ERR,KERR,44.7925657,-71.16424469,UTC-4
ERV,KERV,30.05,-99.13333,UTC-5
ESC,KESC,45.72455915,-87.08899328,UTC-4
ESF,KESF,31.398928,-92.29668575,UTC-5
ESN,KESN,38.802776,-76.06778,UTC-4
EST,KEST,43.4,-94.833336,UTC-5
ESW,KESW,47.233334,-121.183334,UTC-7
ETB,KETB,43.4203387,-88.12967945,UTC-5
ETN,KETN,32.38333,-98.833336,UTC-5
EUF,KEUF,31.9,-85.15,UTC-5
EUG,KEUG,44.12306815,-123.2139083,UTC-7
EVM,KEVM,47.4281731,-92.5060179,UTC-5
EVV,KEVV,38.04188775,-87.52968396,UTC-5
EVW,KEVW,41.266666,-110.96667,UTC-6
EWB,KEWB,41.6765725,-70.95929008,UTC-4
EWK,KEWK,38.033333,-97.36667,UTC-5
EWN,KEWN,35.070979949999995,-77.03950054,UTC-4
EWR,KEWR,40.68906405,-74.17725485,UTC-4
EYW,KEYW,24.5554773,-81.75961603,UTC-4
FAF,KFAF,37.166668,-76.6,UTC-4
FAM,KFAM,37.780834,-90.42167,UTC-5
FAR,KFAR,46.9208925,-96.81448803,UTC-5
FAT,KFAT,36.776006,-119.7197446,UTC-7
FAY,KFAY,34.9921371,-78.88416821,UTC-4
FBG,KFBG,35.166668,-79.01667,UTC-4
FBL,KFBL,44.3,-93.26667,UTC-5
FBR,KFBR,41.316666,-110.38333,UTC-6
FBY,KFBY,40.13333,-97.183334,UTC-5
FCH,KFCH,36.73238155,-119.8205187,UTC-7
FCM,KFCM,44.983334,-93.26667,UTC-5
FCS,KFCS,38.833332,-104.816666,UTC-6
FCY,KFCY,34.95,-90.76667,UTC-5
FDK,KFDK,39.416500850000006,-77.37190319,UTC-4
FDR,KFDR,34.38333,-99.01667,UTC-5
FDY,KFDY,41.033333,-84.53333,UTC-4
FEP,KFEP,42.24424695,-89.58328993,UTC-5
FET,KFET,41.433334,-96.5,UTC-5
FFA,KFFA,36.0176628,-75.67153016,UTC-4
FFL,KFFL,40.933334,-91.95,UTC-5
FFM,KFFM,46.283333,-96.066666,UTC-5
FFO,KFFO,39.75,-84.2,UTC-4
FFT,KFFT,38.18222,-84.905,UTC-4
MSC,KFFZ,33.416668,-111.833336,UTC-7
FRD,KFHR,48.5236309,-123.0251062,UTC-7
FHU,KFHU,31.588888,-110.343056,UTC-7
FKL,KFKL,41.3775283,-79.85808048,UTC-4
FKN,KFKN,36.683334,-76.933334,UTC-4
FLD,KFLD,43.771667,-88.48444,UTC-5
FLG,KFLG,35.140398250000004,-111.6702044,UTC-7
FLL,KFLL,26.072017,-80.15099673,UTC-4
FLO,KFLO,34.18889,-79.72444,UTC-4
FLP,KFLP,36.292153,-92.587468,UTC-5
FLV,KFLV,39.36667,-94.916664,UTC-5
FLX,KFLX,39.49917,-118.74879,UTC-7
FME,KFME,39.103863,-76.84414,UTC-4
FMH,KFMH,41.666668,-70.55,UTC-4
FMN,KFMN,36.7414404,-108.2288646,UTC-6
FMY,KFMY,26.58587405,-81.86208116,UTC-4
FNL,KFNL,40.583332,-105.083336,UTC-6
FNT,KFNT,42.9607553,-83.74563178,UTC-4
FOD,KFOD,42.5525,-94.18972,UTC-5
FOE,KFOE,38.96168595,-95.68149975,UTC-5
FOK,KFOK,40.833332,-72.666664,UTC-4
FIL,KFOM,38.958332,-112.3625,UTC-6
FPR,KFPR,27.45,-80.333336,UTC-4
FPY,KFPY,30.116667,-83.583336,UTC-4
FRG,KFRG,40.733334,-73.416664,UTC-4
FRH,KFRH,38.55,-86.61667,UTC-4
FRI,KFRI,39.083332,-96.78333,UTC-5
FRM,KFRM,43.64722,-94.423615,UTC-5
FRR,KFRR,38.91737455,-78.25473379,UTC-4
FSD,KFSD,43.580296,-96.73115,UTC-5
FSI,KFSI,34.650723,-98.419975,UTC-5
FSK,KFSK,37.833332,-94.7,UTC-5
FSM,KFSM,35.3392525,-94.35697826,UTC-5
FST,KFST,30.893888,-102.87889,UTC-5
FSU,KFSU,34.4876919,-104.2163436,UTC-6
FMS,KFSW,40.65889,-91.3275,UTC-5
FTK,KFTK,37.9,-85.95,UTC-5
FTW,KFTW,32.75,-97.333336,UTC-5
FTY,KFTY,33.783333,-84.51667,UTC-4
FUL,KFUL,33.86667,-117.975,UTC-7
WFK,KFVE,47.35,-68.333336,UTC-4
FWA,KFWA,40.9798288,-85.18791163,UTC-4
FXE,KFXE,26.066668,-80.15,UTC-4
FXY,KFXY,43.266666,-93.65,UTC-5
FYM,KFYM,35.15,-86.566666,UTC-5
FYV,KFYV,36.003613,-94.17,UTC-5
GAB,KGAB,38.86667,-117.916664,UTC-7
GAD,KGAD,33.97361,-86.08722,UTC-5
GAG,KGAG,36.35,-99.88333,UTC-5
GAI,KGAI,39.15,-77.2,UTC-4
GBD,KGBD,38.3472526,-98.8503743,UTC-5
GBG,KGBG,40.9361974,-90.4272488,UTC-5
GBR,KGBR,42.18405305,-73.40333227,UTC-4
GCC,KGCC,44.346355,-105.532684,UTC-6
JDA,KGCD,44.4036534,-118.9772913,UTC-7
GCK,KGCK,37.92861,-100.72972,UTC-5
GCN,KGCN,35.951942,-112.1475,UTC-7
GCY,KGCY,36.216667,-82.85,UTC-4
GDM,KGDM,42.566666,-71.98333,UTC-4
GDV,KGDV,47.13812935,-104.8086433,UTC-6
GDW,KGDW,43.9708308,-84.4754327,UTC-4
GED,KGED,38.6898781,-75.35956549,UTC-4
GEG,KGEG,47.62004405,-117.5423667,UTC-7
GEY,KGEY,44.5180392,-108.083696,UTC-6
GFD,KGFD,39.7921995,-85.73558028,UTC-4
GFK,KGFK,47.9488,-97.17587,UTC-5
GFL,KGFL,43.3439637,-73.61011808,UTC-4
GGE,KGGE,33.38333,-79.28333,UTC-4
GGG,KGGG,32.38381895,-94.71366358,UTC-5
GGW,KGGW,48.212776,-106.615555,UTC-6
GHM,KGHM,35.783333,-87.46667,UTC-5
IDH,KGIC,45.9408437,-116.123965,UTC-7
GIF,KGIF,28.066668,-81.75,UTC-4
GJT,KGJT,39.1234158,-108.5244492,UTC-6
MEJ,KGKJ,41.62622935,-80.21177131,UTC-4
GKT,KGKT,35.8584744,-83.53061283,UTC-4
GLD,KGLD,39.3678063,-101.7003837,UTC-6
GLE,KGLE,33.63333,-97.13333,UTC-5
GLH,KGLH,33.484444,-90.985,UTC-5
GLR,KGLR,45.0087112,-84.70230327,UTC-4
GLS,KGLS,29.2675,-94.860275,UTC-5
GLW,KGLW,37,-85.916664,UTC-5
GMU,KGMU,34.84803945,-82.35213837,UTC-4
GNG,KGNG,42.933334,-114.71667,UTC-6
GNT,KGNT,35.15,-107.86667,UTC-6
GNV,KGNV,29.6865213,-82.2767096,UTC-4
GOK,KGOK,35.85228895,-97.41725355,UTC-5
GON,KGON,41.328888,-72.04639,UTC-4
FCA,KGPI,48.3108042,-114.2556937,UTC-6
GPT,KGPT,30.40711375,-89.07143302,UTC-5
GPZ,KGPZ,47.214443,-93.51111,UTC-5
GQQ,KGQQ,40.75263945,-82.72416303,UTC-4
GRB,KGRB,44.47848805,-88.14362007,UTC-5
GRD,KGRD,34.25139,-82.15833,UTC-4
GRE,KGRE,38.88333,-89.416664,UTC-5
GRF,KGRF,47.07929475,-122.5822507,UTC-7
GRI,KGRI,40.97051495,-98.30753672,UTC-5
GRK,KGRK,31.0677835,-97.83186645,UTC-5
GRN,KGRN,42.8,-102.2,UTC-6
GRR,KGRR,42.876614700000005,-85.5348824,UTC-4
GSB,KGSB,35.38333,-77.98333,UTC-4
GSH,KGSH,41.583332,-85.833336,UTC-4
GSO,KGSO,36.1031477,-79.9435685,UTC-4
GSP,KGSP,34.8954456,-82.21722846,UTC-4
GTF,KGTF,47.4800263,-111.375579,UTC-6
GTG,KGTG,45.783333,-92.683334,UTC-5
GTR,KGTR,33.4502,-88.5903986,UTC-5
GUC,KGUC,38.5323609,-106.9398273,UTC-6
GUP,KGUP,35.511112,-108.78667,UTC-6
GUS,KGUS,40.75,-86.066666,UTC-4
GUY,KGUY,36.68606775,-101.5077053,UTC-5
GVE,KGVE,38.13333,-78.2,UTC-4
GVL,KGVL,34.27232265,-83.82681675,UTC-4
GVT,KGVT,33.066666,-96.06167,UTC-5
GWO,KGWO,33.4945655,-90.0861945,UTC-5
GWS,KGWS,39.583168,-107.41441,UTC-6
GXY,KGXY,40.416668,-104.7,UTC-6
GDC,KGYH,34.8,-82.35,UTC-4
PNX,KGYI,33.63889,-96.611115,UTC-5
GYR,KGYR,33.433334,-112.35,UTC-7
KGZ,KGZ,61.45,-142.38333,UTC-8
HAB,KHAB,34.15,-88.1,UTC-5
HAF,KHAF,37.466667,-122.433334,UTC-7
HAI,KHAI,41.95,-85.63333,UTC-4
HAO,KHAO,39.4,-84.566666,UTC-4
HBG,KHBG,31.316668,-89.26667,UTC-5
HBR,KHBR,35.016666,-99.1,UTC-5
HCA,KHCA,32.30361,-101.43389,UTC-5
HDE,KHDE,40.4518458,-99.33835078,UTC-5
HDN,KHDN,40.4844693,-107.220936,UTC-6
HEE,KHEE,34.533333,-90.6,UTC-5
MNZ,KHEF,38.721943,-77.51806,UTC-4
HEZ,KHEZ,31.614721,-91.29639,UTC-5
HFD,KHFD,41.7378691,-72.64876748,UTC-4
HFF,KHFF,35.033333,-79.566666,UTC-4
HGR,KHGR,39.70778,-77.73,UTC-4
HHR,KHHR,33.926945,-118.33639,UTC-7
HUJ,KHHW,34.0326919,-95.5413914,UTC-5
HIB,KHIB,47.38861,-92.83861,UTC-5
HIE,KHIE,44.365833,-71.548615,UTC-4
HIF,KHIF,41.216667,-111.96667,UTC-6
HII,KHII,34.568333,-114.35528,UTC-7
HIO,KHIO,45.516666,-122.98333,UTC-7
HKA,KHKA,35.940556,-89.830833,UTC-5
HKS,KHKS,32.3,-90.2,UTC-5
HKY,KHKY,35.73861,-81.39167,UTC-4
HLB,KHLB,39.3,-85.21667,UTC-4
HLC,KHLC,39.36667,-99.85,UTC-5
HLG,KHLG,40.183334,-80.65,UTC-4
HLN,KHLN,46.6063969,-111.9827445,UTC-6
HLR,KHLR,31.116667,-97.73333,UTC-5
HMN,KHMN,32.9,-105.95,UTC-6
HMT,KHMT,33.733334,-117.025,UTC-7
HNB,KHNB,38.3,-86.95,UTC-4
HSH,KHND,35.97313425,-115.1360756,UTC-7
HOB,KHOB,32.68861,-103.21694,UTC-6
HON,KHON,44.38361,-98.22639,UTC-5
HOP,KHOP,36.86667,-87.48333,UTC-5
HOT,KHOT,34.4826632,-93.09566931,UTC-5
HOU,KHOU,29.64714905,-95.27692609,UTC-5
HPN,KHPN,41.0680174,-73.70833334,UTC-4
HPT,KHPT,42.75,-93.2,UTC-5
HPY,KHPY,29.733334,-94.96667,UTC-5
HQM,KHQM,46.971943,-123.9360901,UTC-7
HES,KHRI,45.85,-119.28333,UTC-7
HRL,KHRL,26.23111485,-97.65348464,UTC-5
HRO,KHRO,36.26118925,-93.15402101,UTC-5
HSB,KHSB,37.733334,-88.53333,UTC-5
HNC,KHSE,35.216667,-75.7,UTC-4
THP,KHSG,43.65,-108.21667,UTC-6
HSI,KHSI,40.605556,-98.42694,UTC-5
HSP,KHSP,37.950558,-79.833885,UTC-4
HST,KHST,25.483334,-80.48333,UTC-4
HSV,KHSV,34.63699305,-86.76383388,UTC-5
HTH,KHTH,38.533333,-118.63333,UTC-7
HTL,KHTL,44.448055,-84.71111,UTC-4
HTO,KHTO,40.96146555,-72.24989488,UTC-4
HTS,KHTS,38.36796505,-82.55960212,UTC-4
HTW,KHTW,36.833332,-76.28333,UTC-4
HUA,KHUA,34.733334,-86.583336,UTC-5
HUF,KHUF,39.44968565,-87.3034873,UTC-4
HUL,KHUL,46.13333,-67.8,UTC-4
HUM,KHUM,29.5665962,-90.65990049,UTC-5
HUT,KHUT,38.068054,-97.861115,UTC-5
